tag_label,tag_id,market_id,market_slug,question,clob_token_ids
politics,2,909078,will-the-number-of-republican-senate-members-who-retire-in-2026-be-exactly-6-462,Will the number of Republican Senate members who retire in 2026 be exactly 6?,"[""73664577531483556669505708238224951023421315193279941903437477528712240648249"", ""33921669084660789320989806621667402023376124654381285084442244082433330489326""]"
politics,2,909080,will-the-number-of-republican-senate-members-who-retire-in-2026-be-exactly-8-772,Will the number of Republican Senate members who retire in 2026 be exactly 8?,"[""76301035885144411777592305905713076452427631929805329440834766655112903728767"", ""9309752115922728138431642166078988692530918475765812124402436112183120190059""]"
politics,2,909082,will-the-number-of-republican-senate-members-who-retire-in-2026-be-exactly-10-938,Will the number of Republican Senate members who retire in 2026 be exactly 10?,"[""78787920860272794482347551216261585869716562652752306706590036689074695142389"", ""105708052581088439336282343372557388167931179596943823377983350409263464626711""]"
politics,2,909453,will-turnout-in-the-2025-honduran-general-election-be-less-than-56,Will turnout in the 2025 Honduran general election be less than 56%?,"[""36463363332388957650119738479122595330731805215983308660920881902128079904593"", ""22252035997425636838605546335140189727823805510238327730707863269096343974606""]"
politics,2,909455,will-turnout-in-the-2025-honduran-general-election-be-between-57-and-58,Will turnout in the 2025 Honduran general election be between 57% and 58%?,"[""82433660522662901469604439235469935736443309468600870247801361834148503028874"", ""952791060596397105148246400883668105402725563405492297029163304227730881182""]"
politics,2,909457,will-turnout-in-the-2025-honduran-general-election-be-between-59-and-60,Will turnout in the 2025 Honduran general election be between 59% and 60%?,"[""34886119463221726539359293665283031899448931441817054841287306413882061741812"", ""12307792444976450179805297025907035139955137631315461314444892470292733772850""]"
politics,2,909459,will-turnout-in-the-2025-honduran-general-election-be-between-61-and-62,Will turnout in the 2025 Honduran general election be between 61% and 62%?,"[""96838194204122213207418556872021582235834682833178394259520739551946841224585"", ""82207445146161663472778915390605850798703230411714395016311780105810098972647""]"
politics,2,909454,will-turnout-in-the-2025-honduran-general-election-be-between-56-and-57,Will turnout in the 2025 Honduran general election be between 56% and 57%?,"[""61794554416130081988614087840234503519249854709609721507798911244419416437078"", ""37312749111466264468807230429925262244683751701845364167152795590143430035098""]"
politics,2,909456,will-turnout-in-the-2025-honduran-general-election-be-between-58-and-59,Will turnout in the 2025 Honduran general election be between 58% and 59%?,"[""79384924979962529568015774688212342304313779674909769873723732512345307356377"", ""57713182383661158917109853663649406068973613048746192608225156846027128817398""]"
politics,2,909458,will-turnout-in-the-2025-honduran-general-election-be-between-60-and-61,Will turnout in the 2025 Honduran general election be between 60% and 61%?,"[""62047607862539787792751360642787459132516953566405894062889452101431370250412"", ""80831294252894828078736978836161850126162896552809962321746625799790934514149""]"
politics,2,909460,will-turnout-in-the-2025-honduran-general-election-be-greater-than-62,Will turnout in the 2025 Honduran general election be greater than 62%?,"[""97644280318456830937145293510176184053871642248803444922178878058172461657923"", ""79405998097237111262688488646310104503661021594125262151919597164527065452467""]"
politics,2,910093,will-david-choquehuanca-be-the-next-secretary-general-of-the-united-nations,Will David Choquehuanca be the next Secretary General of the United Nations?,"[""115165926497908688552489921878507207160388767113017181181645483371661963566082"", ""109042880623053240888316407601851857716228576790506837025880092879161514338127""]"
politics,2,910095,will-rebeca-grynspan-be-the-next-secretary-general-of-the-united-nations,Will Rebeca Grynspan be the next Secretary General of the United Nations?,"[""113350136226119499231544764342649225590439937823617038057297468844410886123328"", ""64947279944302531416597924872561844886145193520274461104763663227666729104466""]"
politics,2,910097,will-bruno-donat-be-the-next-secretary-general-of-the-united-nations,Will Bruno Donat be the next Secretary General of the United Nations?,"[""93029820691399146024445693082051775704591505041366103690963510681074911467280"", ""72239190095341969850330873348050940025398691547704122466762473812698345150662""]"
politics,2,910099,will-jacinda-ardern-be-the-next-secretary-general-of-the-united-nations,Will Jacinda Ardern be the next Secretary General of the United Nations?,"[""37796905808149522634874539073110553671649991642838637855287468149893196576204"", ""27475424445574627759859879319849565429857632139012029373338301022495515871556""]"
politics,2,910101,will-maria-fernanda-espinosa-garcs-be-the-next-secretary-general-of-the-united-nations,Will Maria Fernanda Espinosa Garcés be the next Secretary General of the United Nations?,"[""21296951678370465922687441496522402671972107143802273360018760642849556112212"", ""22362255122070142937211342332397360364926514726079077560478083839158695727412""]"
politics,2,910103,will-vuk-jeremi-be-the-next-secretary-general-of-the-united-nations,Will Vuk Jeremić be the next Secretary General of the United Nations?,"[""14878958759869049214690480451327019525542258892077526512998052929540393496911"", ""71346570366829332892156714553787218198244778941540051712625559221563542919066""]"
politics,2,910105,will-mia-mottley-be-the-next-secretary-general-of-the-united-nations,Will Mia Mottley be the next Secretary General of the United Nations?,"[""13956473359029486226436009486422161445831180269259960253197917728900401922195"", ""105658160954912874007548137174673767977894467674374646764792489100478145314142""]"
politics,2,910094,will-michelle-bachelet-be-the-next-secretary-general-of-the-united-nations,Will Michelle Bachelet be the next Secretary General of the United Nations?,"[""90284436121436521657673847500937652727093830472441188552759223411706913155653"", ""52162445500899221742280411942573180197027485966940171370026798444945744046676""]"
politics,2,910096,will-colombe-cahen-salvador-be-the-next-secretary-general-of-the-united-nations,Will Colombe Cahen-Salvador be the next Secretary General of the United Nations?,"[""14292139719052279924311001252588904755526371282651166908420246095812761895164"", ""97006611143277001118408124769650304534026280642459837708530479652862046114861""]"
politics,2,910098,will-rafael-grossi-be-the-next-secretary-general-of-the-united-nations,Will Rafael Grossi be the next Secretary General of the United Nations?,"[""42379143979282996579567642537341392815662163703804958460514780991297156168956"", ""102278555054177228205875828102107797025534552870672441175827883500399626967505""]"
politics,2,910100,will-alicia-brcena-be-the-next-secretary-general-of-the-united-nations,Will Alicia Bárcena be the next Secretary General of the United Nations?,"[""106230132834942400881465921740234495531055942320271808069971569443290781373526"", ""5196937236958562696473639881989392776524155925799789022879538096631382575310""]"
politics,2,910102,will-kristalina-georgieva-be-the-next-secretary-general-of-the-united-nations,Will Kristalina Georgieva be the next Secretary General of the United Nations?,"[""114824899023332103315222013538600932688520260251168791014041399271363019758282"", ""26416610130016210004721791680970477491438411481480399246915546897747774830222""]"
politics,2,910104,will-amina-mohammed-be-the-next-secretary-general-of-the-united-nations,Will Amina Mohammed be the next Secretary General of the United Nations?,"[""34223923375772894230864431663836386516947004216977847954201006479612849945064"", ""57400150430767586301586233538784193491994866118047230889192085797984519045796""]"
politics,2,910106,will-achim-steiner-be-the-next-secretary-general-of-the-united-nations,Will Achim Steiner be the next Secretary General of the United Nations?,"[""51036846493536886007210519758204931270631450008018286889574450573747856546514"", ""63938191611268990171809786650164487457972311891170533547883460508232296313791""]"
politics,2,915045,maduro-exiled-to-russia-by-march-31,Maduro exiled to Russia by March 31?,"[""33562657096005835191087770576827844124038422423092322640865490715384022364601"", ""57356025312771820610029883953283139299525370587562934712315839607957372624715""]"
politics,2,915352,will-powell-say-inflation-40-times-during-january-press-conference,"Will Powell say ""Inflation"" 40+ times during January press conference?","[""65274716106019413477699286898597114333839778130128946729895218330790368634313"", ""115238306324057659908007411992067152657778527017285485512880999127839887345664""]"
politics,2,915354,will-powell-say-inflation-60-times-during-january-press-conference,"Will Powell say ""Inflation"" 60+ times during January press conference?","[""70330289910289482947500552329239631243217743405989566235363009559003186613185"", ""39832345793248976523798238159764132224634851443586905578581755446981799081973""]"
politics,2,915356,will-powell-say-job-15-times-during-january-press-conference,"Will Powell say ""Job"" 15+ times during January press conference?","[""8799733384117270644308446836504786888077458680049108672041034422606772866692"", ""63219972460424453275123292676576193287111950324837508107700474461341446516543""]"
politics,2,915360,will-powell-say-median-during-january-press-conference-776,"Will Powell say ""Median"" during January press conference?","[""17333608555525148610440248246008960181419650862484420147053406668551995476200"", ""2378443661973698489161597632278282279509190785393472387989852170736912701257""]"
politics,2,915362,will-powell-say-good-afternoon-during-january-press-conference-696-565,"Will Powell say ""Good afternoon"" during January press conference?","[""26551857838106033209754434320738360616185143804560723280564657126292397390435"", ""77268887245342722796246655682282618579087539376942038636065717992393192258745""]"
politics,2,915366,will-powell-say-not-our-job-during-january-press-conference-795-439,"Will Powell say ""Not our job"" during January press conference?","[""4967708257163681832448511864716346439221552679903650167604610921301534072085"", ""61183036187266901076566216037040529205982994233087946159493633598228848402370""]"
politics,2,915368,will-powell-say-assumption-during-january-press-conference-581-231,"Will Powell say ""Assumption"" during January press conference?","[""56793411412095439357142455872064748763875120848546174892494403125735293899689"", ""70766809955183791849451377453727549735992073913343310089138699570691540241115""]"
politics,2,915353,will-powell-say-inflation-50-times-during-january-press-conference,"Will Powell say ""Inflation"" 50+ times during January press conference?","[""107539202340877119230010175790002442498773430172567215078577650514491829704739"", ""27375857331025660627150009744052261821616427418139933153695339073171092778221""]"
politics,2,915355,will-powell-say-percent-25-times-during-january-press-conference,"Will Powell say ""Percent"" 25+ times during January press conference?","[""88759231579811298230355316189804381120484418656658360515310785123085001585612"", ""75500695373699920413609297070733390569171407543901716290681909785509188714459""]"
politics,2,915357,will-powell-say-tariff-13-times-during-january-press-conference,"Will Powell say ""Tariff"" 13+ times during January press conference?","[""73497428712381752316397316343508163824232370161920219559733101080600368627622"", ""51983933609313356677789357231949852753641483564855570179491384053461109659711""]"
politics,2,915359,will-powell-say-trump-during-january-press-conference-254-797,"Will Powell say ""Trump"" during January press conference?","[""3993485953689119847892077779266048080001336174975184793891615959804633893598"", ""20060274390158259406223477716715734366526199367448970284253152768384614251668""]"
politics,2,915361,will-powell-say-stock-market-during-january-press-conference-344,"Will Powell say ""Stock Market"" during January press conference?","[""38627353865158916771246396301318018289882387507813520018568971784924051691204"", ""46174912033848255613286989970509951780246973174559107473852381995587379367034""]"
politics,2,915363,will-powell-say-sorry-during-january-press-conference-291,"Will Powell say ""Sorry"" during January press conference?","[""73478868706545332734890728556697922612475652037341291772964857055681237504414"", ""17244673602243272230061739355658927616117748676299130055010914642478783029765""]"
politics,2,915365,will-powell-say-probability-during-january-press-conference-769-576,"Will Powell say ""Probability"" during January press conference?","[""107570815672572544432221760776796584235742149697940206543418246193749090047135"", ""32099393643855393490438387452511798113981379906019543966613873957955164893085""]"
politics,2,915367,will-powell-say-too-late-during-january-press-conference-363-393,"Will Powell say ""Too late"" during January press conference?","[""41955250905616336079505580692418044494427044870370638704044691026769227681855"", ""60361889912821639577505793947793242859301826527647201637963271762047968276340""]"
politics,2,915378,will-powell-say-sep-4-times-during-january-press-conference-513,"Will Powell say ""SEP"" 4+ times during January press conference?","[""62654250471469316786652005079288249381388557812858358424346614332813575512816"", ""72447797309979375504003123688793700882972929483087087936750974570494548106430""]"
politics,2,915373,will-no-one-dissent-the-january-fed-decision,Will no one dissent the January Fed decision?,"[""113369140136913812777925497644561662667789653912765877043929720445901767848122"", ""85467679028197532287128360159828743243379157810773026071193309107969652317045""]"
politics,2,915375,will-two-people-dissent-the-january-fed-decision,Will two people dissent the January Fed decision?,"[""63149403073928211890844841868361708990331353150804831882114276975252031214656"", ""87528913053522501048749446605646222127999765893905568199883777953288580503567""]"
politics,2,915377,will-four-or-more-people-dissent-the-january-fed-decision,Will four or more people dissent the January Fed decision?,"[""1582298976410585403069729422280265608038484032857579102122167925665102997608"", ""32592218374784909301050372254273467546998719384564620545871759434640468645973""]"
politics,2,915374,will-one-person-dissent-the-january-fed-decision,Will one person dissent the January Fed decision?,"[""75665317756971232401732022054678279748154632967705732846841215435558615055352"", ""58983570136035430006949575067833187006601843982035390064418024195691336080349""]"
politics,2,915376,will-three-people-dissent-the-january-fed-decision,Will three people dissent the January Fed decision?,"[""111803189967461986329215432128898000701874058405628301712422758141213653452479"", ""48123308101524452666134421526726361469113858451786831367632481270457773825485""]"
politics,2,916079,will-trumps-approval-rating-hit-44-in-2026,Will Trump's approval rating hit 44% in 2026?,"[""68589691256148111185361911986089660157908545588549058270073629013322196617109"", ""62801282190387947418073628087853293191213121936477202785404599643206749110396""]"
politics,2,916083,will-trumps-approval-rating-hit-48-in-2026,Will Trump's approval rating hit 48% in 2026?,"[""51757660295264421930879595392856885308963777035598389067220840018166822346259"", ""100521412873072524619586955833305791995196575825307712552822954850256098375950""]"
politics,2,916081,will-trumps-approval-rating-hit-46-in-2026,Will Trump's approval rating hit 46% in 2026?,"[""69077213090861213291798671442886078635426003289643187464198454581300481451295"", ""63579552197509143589959693779993809440480166595009463744830254978620312708977""]"
politics,2,916085,will-trumps-approval-rating-hit-50-in-2026,Will Trump's approval rating hit 50% in 2026?,"[""25614982935962741476358496118717074444114700227719714638569458374703346029046"", ""88270481898024393117980660140080765211712224069713439592911137624132878325317""]"
politics,2,916082,will-trumps-approval-rating-hit-47-in-2026,Will Trump's approval rating hit 47% in 2026?,"[""106861838123794260064278131160173263831884433187059003819004489350782868266329"", ""49187455212138718981392696671235531935114325385110772275618585685189509151160""]"
politics,2,916080,will-trumps-approval-rating-hit-45-in-2026,Will Trump's approval rating hit 45% in 2026?,"[""69146441980971872531726202639159846147336475886279343694387966359232571623725"", ""62104662568640384841874849194900354084748315841291727326743209171472911537452""]"
politics,2,916084,will-trumps-approval-rating-hit-49-in-2026,Will Trump's approval rating hit 49% in 2026?,"[""88465769861562630556131621934483265527611329201800499925788756789237440971941"", ""77739792140141342052066893726047244075612025863067454737418214817057021056423""]"
politics,2,916732,khamenei-out-as-supreme-leader-of-iran-by-march-31,Khamenei out as Supreme Leader of Iran by March 31?,"[""70771354585365381988139008309072205730081182435161568795508496003376222185889"", ""46746822541461330721074821991383617225657173789584499857683753079229786702095""]"
politics,2,916733,will-putin-meet-with-zelenskyy-by-march-31-2026,"Will Putin meet with Zelenskyy by March 31, 2026?","[""91401032329968021637008248406429863451125136344588124735817909915651686103323"", ""100193116796438376314813740793247843152900086850244219076565151620415979479607""]"
politics,2,918248,will-chris-coons-be-the-democratic-nominee-for-senate-in-delaware,Will Chris Coons be the Democratic nominee for Senate in Delaware?,"[""43717234548449575192910846885398999330517160165994032544710768432108823933606"", ""75261924073222569186024612262830688258854850931901632873937067600470528953436""]"
politics,2,918249,will-christopher-beardsley-be-the-democratic-nominee-for-senate-in-delaware,Will Christopher Beardsley be the Democratic nominee for Senate in Delaware?,"[""92366606754622534078995797765190732003960647316450324078089268695674720585270"", ""95584815061070935992736235441185075094312967902658270690511156894883546406146""]"
politics,2,919484,blue-wave-in-2026,Blue wave in 2026?,"[""39304778737903437923367588791275882452466557469208611430474206291179458010087"", ""8220157955506226401999435518969354939458191207230003728260954309265715975901""]"
politics,2,919489,will-the-republican-party-hold-below-190-house-seats-after-the-2026-midterm-elections,Will the Republican Party hold below 190 House seats after the 2026 midterm elections?,"[""106321904011141120286469207995805275978977204556483905903452161304048552011252"", ""94230171906841915106704029803563020420374657103436346471561700926244621209762""]"
politics,2,919491,will-the-republican-party-hold-between-195-and-199-house-seats-after-the-2026-midterm-elections,Will the Republican Party hold between 195 and 199 House seats after the 2026 midterm elections?,"[""115193834526916935745756977772378619467834046854963255708898687971795314424675"", ""65987535647596362321220801366147935730786543051104441957847323449315063332845""]"
politics,2,919493,will-the-republican-party-hold-between-205-and-209-house-seats-after-the-2026-midterm-elections,Will the Republican Party hold between 205 and 209 House seats after the 2026 midterm elections?,"[""29313994937981195788931635785989333043799554756927714294439868926183474951020"", ""38515434750888545847964877796875941330219019129192747539033962822760342783210""]"
politics,2,919495,will-the-republican-party-hold-between-215-and-219-house-seats-after-the-2026-midterm-elections,Will the Republican Party hold between 215 and 219 House seats after the 2026 midterm elections?,"[""60694193343700070785132990153245047299390401777230625432234093346484633438371"", ""59860109123676053199254235534652049329662026065366938978908805757220236513496""]"
politics,2,919497,will-the-republican-party-hold-between-225-and-229-house-seats-after-the-2026-midterm-elections,Will the Republican Party hold between 225 and 229 House seats after the 2026 midterm elections?,"[""44021367593004066376259961625159230858755451295969387051970594277311771462296"", ""67816032949186533412421864503612087286486092505831280280755920461531557325427""]"
politics,2,919490,will-the-republican-party-hold-between-190-and-194-house-seats-after-the-2026-midterm-elections,Will the Republican Party hold between 190 and 194 House seats after the 2026 midterm elections?,"[""28563039514548428320768176747354466148898869862983186828076262234559578730437"", ""39274759637512251349899918315825402156591164583296512759737487181303980304481""]"
politics,2,919492,will-the-republican-party-hold-between-200-and-204-house-seats-after-the-2026-midterm-elections,Will the Republican Party hold between 200 and 204 House seats after the 2026 midterm elections?,"[""72002069499527925398637560287453277989370912181886433715927009264225913591577"", ""66528408760708879746002787389405554394995959656331652859367394447910291935169""]"
politics,2,919494,will-the-republican-party-hold-between-210-and-214-house-seats-after-the-2026-midterm-elections,Will the Republican Party hold between 210 and 214 House seats after the 2026 midterm elections?,"[""54380927206833851183661949055792883595494421437547231435217946779970572480742"", ""110334111190613046174315727636743894246666688511202093200521779677485248024173""]"
politics,2,919496,will-the-republican-party-hold-between-220-and-224-house-seats-after-the-2026-midterm-elections,Will the Republican Party hold between 220 and 224 House seats after the 2026 midterm elections?,"[""11440416578482803281113271939006595670566573058595214243294246034853366786529"", ""67790918385319184564424852441617824833811367946536396674083189262452510026941""]"
politics,2,919498,will-the-republican-party-hold-230-or-more-house-seats-after-the-2026-midterm-elections,Will the Republican Party hold 230 or more House seats after the 2026 midterm elections?,"[""93609386279271538145284495213602532023820232074612322223448573915979176212698"", ""45803325288002379969942662352687524027847343561080939869741462398048092192065""]"
politics,2,920033,will-another-country-boycott-eurovision-2026-by-march-31-2026,"Will another country boycott Eurovision 2026 by March 31, 2026?","[""63006138306674113510475762794738115848139460468134307937826400579370540477383"", ""66178982155971245111660674869274981125136454435945624736145689568511152302699""]"
politics,2,920343,will-trump-meet-with-volodymyr-zelenskyy-in-january-2026,Will Trump meet with Volodymyr Zelenskyy in January 2026?,"[""87035609823541047441409255113804133655442142621402871817769351631732190134608"", ""98464293603001848986833530919415311040379045208298839479446464726862015540795""]"
politics,2,920345,will-trump-meet-with-mohammed-bin-salman-in-january-2026,Will Trump meet with Mohammed bin Salman in January 2026?,"[""69376091146113194498094624279536929726823646994979580456392762592249313854175"", ""18366541475247027354633521822685544012377744301234973068071847554908746172103""]"
politics,2,920347,will-trump-meet-with-vladimir-putin-in-january-2026,Will Trump meet with Vladimir Putin in January 2026?,"[""105357237982191656127719049458930828486417245494585420518830232261954691323810"", ""60727132855373489262818696860770549261966005006541840363443788706996682318728""]"
politics,2,920349,will-trump-meet-with-nicols-maduro-in-january-2026,Will Trump meet with Nicolás Maduro in January 2026?,"[""43475483477872222798871077137471314754383343074234425453922242101872923868514"", ""115373591989130727514457065197328696865580700117510285020088208107086541485978""]"
politics,2,920351,will-trump-meet-with-kaja-kallas-in-january-2026,Will Trump meet with Kaja Kallas in January 2026?,"[""76159445949516107531196937780408758100497431686502173729855321957977280983930"", ""55889977023103749239654252466433022405707563507479932528448213571367486700989""]"
politics,2,920353,will-trump-meet-with-keir-starmer-in-january-2026,Will Trump meet with Keir Starmer in January 2026?,"[""40840766563757154287731849847874327357871279547621006248373770096528139371759"", ""1197536345798262728158279113980109336582594308361699248279763512814446420519""]"
politics,2,920355,will-trump-meet-with-giorgia-meloni-in-january-2026,Will Trump meet with Giorgia Meloni in January 2026?,"[""53186315788060762043972018184166502971471689613114984035234259092608911832812"", ""111295934648931540975810135936206324404031729488235714793836466636975428917888""]"
politics,2,920357,will-trump-meet-with-jensen-huang-in-january-2026,Will Trump meet with Jensen Huang in January 2026?,"[""23102254238716939953202305666089189612114021958449560964386475834715437661282"", ""28722353328223258238467404254155885018613587865699417916182009118375846431954""]"
politics,2,920342,will-trump-meet-with-kim-jong-un-in-january-2026,Will Trump meet with Kim Jong Un in January 2026?,"[""21753818038149716958441586952364965978994113536903636754979518045886497078801"", ""38409601990353197105461643021341338172518659365214781641813884172364820064219""]"
politics,2,920344,will-trump-meet-with-xi-jinping-in-january-2026,Will Trump meet with Xi Jinping in January 2026?,"[""110200527661363090969678046788357688179423234656139810394834278614636056974775"", ""68995509148146939312377551876533796789260737522245408918282961840521284671106""]"
politics,2,920346,will-trump-meet-with-mrbeast-in-january-2026,Will Trump meet with MrBeast in January 2026?,"[""110865594744159968267498282218512778667662344467377910002492558627771354011913"", ""58240812112472573224618301580190009078083222467735667648538851344040750074390""]"
politics,2,920348,will-trump-meet-with-pope-leo-xiv-in-january-2026,Will Trump meet with Pope Leo XIV in January 2026?,"[""53465481540932825427341404444568633780573546459375828539216440845324863999390"", ""67794036975373042160958042377401666699501615403692529610067934475766181787521""]"
politics,2,920350,will-trump-meet-with-ursula-von-der-leyen-in-january-2026,Will Trump meet with Ursula von der Leyen in January 2026?,"[""86948609484193076545604092003532216745788551371556780169247204971522981358794"", ""40204010519879025056259875406560264981469631264230376751093889691606763270485""]"
politics,2,920352,will-trump-meet-with-friedrich-merz-in-january-2026,Will Trump meet with Friedrich Merz in January 2026?,"[""80045575232657959607697270409089815535212408747135442892163239419937820236517"", ""46607955083051909007838461227284420919060143738233439834136338543437466189799""]"
politics,2,920354,will-trump-meet-with-emmanuel-macron-in-january-2026,Will Trump meet with Emmanuel Macron in January 2026?,"[""27476096571833974040484538127433399463608736639971094747870629065388427932028"", ""108112487379868796554191891208463687446351004748640934416300530966194496905118""]"
politics,2,920356,will-trump-meet-with-satya-nadella-in-january-2026,Will Trump meet with Satya Nadella in January 2026?,"[""11103734251166843443145639178689843880084487139191054242304943962616080321804"", ""105128220415072668541979960364301790625661811946419245858837843952552135143333""]"
politics,2,1123086,will-trump-meet-with-king-mohammed-vi-of-morocco-in-january-2026,Will Trump meet with King Mohammed VI of Morocco in January 2026?,"[""94146194619680623124956731256954660746880239065654088591536542002260568253245"", ""80500705406858794154333907699858742630939624339510163743458445359324900544624""]"
politics,2,920384,will-trump-talk-to-kim-jong-un-in-january,Will Trump talk to Kim Jong Un in January?,"[""71439979369081433769877908436626697830533226033387852251824796378263454719432"", ""100684009992995172968426231771405309069841941067041831232587523024554691306802""]"
politics,2,920386,will-trump-talk-to-xi-jinping-in-january,Will Trump talk to Xi Jinping in January?,"[""7423169052544528825731765453022968140891867685105274004608537078132007089554"", ""92053064463962583320527973844244970612550294266784653309985020480987419053712""]"
politics,2,920388,will-trump-talk-to-mrbeast-in-january,Will Trump talk to MrBeast in January?,"[""9302610255531462617274536528837506482521823261381921527179585793339878975949"", ""52417019033358898530053799473085644762541010045525203660683879224996320434909""]"
politics,2,920390,will-trump-talk-to-pope-leo-xiv-in-january,Will Trump talk to Pope Leo XIV in January?,"[""91783318584258680143008562461721551652033317272474793227511040505886797754334"", ""92691123413763856836301118436801979285373127205354327950605601494440683568501""]"
politics,2,920392,will-trump-talk-to-ursula-von-der-leyen-in-january,Will Trump talk to Ursula von der Leyen in January?,"[""30441349073423271296409239412402830197110444658615254085853491470932508604811"", ""55382819090443168507206409119841525953451022223003224583889620760999266943524""]"
politics,2,920394,will-trump-talk-to-friedrich-merz-in-january,Will Trump talk to Friedrich Merz in January?,"[""41699891447566493678062566391348854695286848129234610508637427753139123056608"", ""65578135623666125364690190525767126679774364994694102050152165807381694053320""]"
politics,2,920396,will-trump-talk-to-emmanuel-macron-in-january,Will Trump talk to Emmanuel Macron in January?,"[""36737124956681902477833012015613017711780279541938574794261768841905170092613"", ""22835304185425644675451740820217338241663141495608098477495460677942947224804""]"
politics,2,920398,will-trump-talk-to-satya-nadella-in-january,Will Trump talk to Satya Nadella in January?,"[""71948362948815337599328419394479942780127520300707116865333491939013896640842"", ""31466614954700467091837224465801511263911350524736678177203474283191081202101""]"
politics,2,920400,will-trump-talk-to-jerome-powell-in-january,Will Trump talk to Jerome Powell in January?,"[""76997947933304274428562592491730603768950795614322500110266632020523223203438"", ""63034252779590173880584393179377300106700707654931663433396190240990856358223""]"
politics,2,920385,will-trump-talk-to-volodymyr-zelenskyy-in-january,Will Trump talk to Volodymyr Zelenskyy in January?,"[""73665793958099357918678257670380708695753980661469310666330799903401400738174"", ""2750515082931535241219998797637827830010565724858019049295449338062958346628""]"
politics,2,920387,will-trump-talk-to-mohammed-bin-salman-in-january,Will Trump talk to Mohammed bin Salman in January?,"[""40078444575834728561725972410190202134155668534816010764204918328550088601250"", ""30722831741356710351056357211548703209160888212468831853759802614687063054610""]"
politics,2,920389,will-trump-talk-to-vladimir-putin-in-january,Will Trump talk to Vladimir Putin in January?,"[""15631821676887099899145118278843400257602269360221049118391374890586669885976"", ""2791138143012434753446657502011224259420532252815498101697790519791539429743""]"
politics,2,920391,will-trump-talk-to-nicols-maduro-in-january,Will Trump talk to Nicolás Maduro in January?,"[""66829232893940327662461037379134988031891083237936281380951338917389315110298"", ""587316473157103098403959848063967316493748298547115564222712976431944570953""]"
politics,2,920393,will-trump-talk-to-kaja-kallas-in-january,Will Trump talk to Kaja Kallas in January?,"[""108625585990345450370600586761911493642226239230661931449761915709706711737069"", ""32299964279291975502088934125199181742042967532787071650763696447515971539636""]"
politics,2,920397,will-trump-talk-to-giorgia-meloni-in-january,Will Trump talk to Giorgia Meloni in January?,"[""73839632681107767083971665322062542655624371076090736135368849517308759172706"", ""60603304589640973799188086027456845294912741647440094527387630077891766221092""]"
politics,2,920399,will-trump-talk-to-jensen-huang-in-january,Will Trump talk to Jensen Huang in January?,"[""43547870569172690195753256137403968003768572068352577114225909228293012384685"", ""73468002574463242674833881793103806500879452816244393792580172648213054651852""]"
politics,2,921660,nguesso-out-as-president-of-the-republic-of-the-congo-by-end-of-2026,Nguesso out as President of the Republic of the Congo by end of 2026?,"[""114803402182680965394506127882149499693037934825611685137373865378997981902926"", ""23345830612119157336583985473815689200372780548189000867529531091752439580646""]"
politics,2,921661,tshisekedi-out-as-president-of-the-drc-by-end-of-2026,Tshisekedi out as President of the DRC by end of 2026?,"[""31086594792660493130438290717531933983233567775257530655047740641362964728010"", ""65528871644489389735153030563340149573699865240826713839268537660713556811961""]"
politics,2,921948,liberal-majority-in-canadian-parliament-by-june-30,Liberal majority in Canadian Parliament by June 30?,"[""71639186972309675898276528548948460833492839687113431703224860884207762343959"", ""113060994234598574063229391483061061335611988979671879375616581174161121485389""]"
politics,2,922346,will-welsh-labour-win-the-most-seats-in-the-2026-welsh-senedd-election,Will Welsh Labour win the most seats in the 2026 Welsh Senedd election?,"[""105492389831662712686982895800154751479322180365471248398039640883107506405954"", ""18454954529869174611722698367116707393436404236677566183559541499946012313991""]"
politics,2,922348,will-welsh-conservatives-win-the-most-seats-in-the-2026-welsh-senedd-election,Will Welsh Conservatives win the most seats in the 2026 Welsh Senedd election?,"[""56300623042296563785326567504610508268524287725678214713242587269602641878732"", ""90957330379377369340954592001597612907160623615712983911018047786677316305394""]"
politics,2,922350,will-welsh-liberal-democrats-win-the-most-seats-in-the-2026-welsh-senedd-election,Will Welsh Liberal Democrats win the most seats in the 2026 Welsh Senedd election?,"[""80324297427950838187821968327292452154325997547017279362183120493929125597929"", ""95814294623797484686135331141515069377421343429022158424674228265732553067351""]"
politics,2,922347,will-plaid-cymru-win-the-most-seats-in-the-2026-welsh-senedd-election,Will Plaid Cymru win the most seats in the 2026 Welsh Senedd election?,"[""38024321928468828031841133866043884498331371452864885612961772399288103231345"", ""10083593082654190165103279787220515046891095319052890163272272132535687991649""]"
politics,2,922349,will-reform-uk-win-the-most-seats-in-the-2026-welsh-senedd-election,Will Reform UK win the most seats in the 2026 Welsh Senedd election?,"[""94231460288834451193230256727096372712882998400128455612758740265688062093918"", ""109233186325416677540788214284119436232411360395909675504850496689457474189281""]"
politics,2,922351,will-the-welsh-green-party-win-the-most-seats-in-the-2026-welsh-senedd-election,Will the Welsh Green Party win the most seats in the 2026 Welsh Senedd election?,"[""18402179694938936672391167839061491378742947818514165509728604439940969738512"", ""75345940706710881781788416144207010435297204296228958214774505433686552207639""]"
politics,2,922766,will-scottish-national-party-win-the-most-seats-in-the-2026-scottish-parliament-election,Will Scottish National Party win the most seats in the 2026 Scottish Parliament election?,"[""15398007471543520314735619692329989611721722968676693338720818342145673658011"", ""6272724910423406254095893397909972707722392004134397393957244689639091047424""]"
